PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P349
Station name, WonderlandCN2005
Begin Date, 2005-10-28
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P349.cwu.nam14.pos
Offset from source file, 39.31 mm North, -41.12 mm East, -10.53 mm Vertical
Reference position, 40.7310854858 North Latitude, -122.3193518852 East Longitude, 275.40037 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-10-15,4.32, -4.61, 18.29, 2.11, 1.69, 7.66, repro,
2006-10-16,5.64, -4.13, 14.30, 2.06, 1.66, 7.47, repro,
2006-10-17,4.66, -3.17, 8.47, 2.13, 1.72, 7.84, repro,
2006-10-18,5.01, -1.23, 0.10, 2.06, 1.67, 7.54, repro,
2006-10-19,6.60, -2.98, 2.82, 2.3, 1.75, 8.25, repro,
2006-10-20,8.16, -3.74, 1.71, 2.34, 1.83, 8.85, repro,
2006-10-21,5.39, -3.56, 3.46, 2.16, 1.71, 7.99, repro,
2006-10-22,4.70, -3.14, 1.93, 2.13, 1.73, 7.89, repro,
2006-10-23,4.73, -3.43, 6.45, 2.08, 1.7, 7.67, repro,
2006-10-24,3.12, -4.13, 7.09, 2.2, 1.75, 7.99, repro,
2006-10-25,5.80, -4.30, 10.79, 2.2, 1.78, 8.05, repro,
2006-10-26,5.56, -4.21, 4.98, 2.12, 1.75, 7.85, repro,
2006-10-27,5.04, -4.00, 0.07, 2.07, 1.7, 7.63, repro,
2006-10-28,3.53, -3.66, 4.93, 2.15, 1.7, 7.94, repro,
2006-10-29,5.01, -3.47, 3.61, 2.11, 1.7, 7.72, repro,
2006-10-30,5.15, -3.93, 8.57, 2.05, 1.66, 7.51, repro,
2006-10-31,3.54, -4.84, 4.90, 2.09, 1.7, 7.71, repro,
2006-11-01,4.23, -4.97, 3.33, 2.07, 1.68, 7.62, repro,
2006-11-02,5.07, -3.01, -3.29, 2.12, 1.69, 7.77, repro,
2006-11-03,5.33, -2.07, 3.51, 2.13, 1.72, 7.87, repro,
2006-11-04,5.53, -4.36, 4.66, 2.18, 1.75, 8, repro,
2006-11-05,5.79, -3.43, 0.25, 2.18, 1.73, 7.9, repro,
2006-11-06,4.20, -3.72, -3.63, 2.04, 1.67, 7.52, repro,
2006-11-07,5.15, -4.17, 5.44, 2.23, 1.79, 8.06, repro,
2006-11-08,4.87, -3.48, 6.54, 2.21, 1.75, 8.03, repro,
2006-11-09,5.57, -5.59, 5.23, 2.19, 1.74, 7.93, repro,
2006-11-10,6.03, -3.80, 4.71, 2.15, 1.69, 7.72, repro,
2006-11-11,5.98, -4.28, 3.78, 2.22, 1.75, 8.01, repro,
2006-11-12,4.32, -4.16, -0.64, 2.22, 1.78, 7.92, repro,
2006-11-13,5.47, -3.56, -0.65, 2.21, 1.75, 7.91, repro,
2006-11-14,6.46, -6.36, 1.54, 2.09, 1.66, 7.61, repro,
2006-11-15,5.93, -3.97, 5.15, 2.05, 1.66, 7.5, repro,
2006-11-16,5.96, -4.33, -0.57, 2.09, 1.68, 7.62, repro,
2006-11-17,5.13, -4.72, -2.70, 2.05, 1.65, 7.44, repro,
2006-11-18,6.11, -4.51, -4.76, 2.05, 1.66, 7.46, repro,
2006-11-19,5.16, -4.17, -15.16, 2.05, 1.65, 7.44, repro,
2006-11-20,4.24, -3.54, 0.09, 2.06, 1.66, 7.48, repro,
2006-11-21,3.94, -4.01, 1.55, 2.1, 1.68, 7.67, repro,
2006-11-22,5.23, -5.58, -7.92, 2.04, 1.65, 7.4, repro,
2006-11-23,5.25, -4.48, -0.91, 2.07, 1.69, 7.6, repro,
2006-11-24,6.34, -6.21, -5.41, 2.13, 1.74, 7.85, repro,
2006-11-25,5.47, -6.30, -5.01, 2.11, 1.69, 7.62, repro,
2006-11-26,4.50, -5.47, -4.85, 2.11, 1.69, 7.65, repro,
2006-11-27,4.59, -5.60, -6.02, 2.09, 1.68, 7.53, repro,
2006-11-28,5.40, -6.05, 0.38, 2.04, 1.66, 7.43, repro,
2006-11-29,4.92, -5.51, -4.66, 2.05, 1.67, 7.47, repro,
2006-11-30,6.90, -4.34, -4.02, 2.06, 1.68, 7.54, repro,
2006-12-01,4.99, -4.18, -10.80, 2.08, 1.69, 7.65, repro,
2006-12-02,7.02, -3.33, -9.95, 2.05, 1.66, 7.44, repro,
2006-12-03,6.11, -6.95, -9.88, 2.04, 1.66, 7.4, repro,
2006-12-04,6.53, -5.13, -9.09, 2.07, 1.68, 7.48, repro,
2006-12-05,8.84, -6.42, -12.90, 2.07, 1.72, 7.62, repro,
2006-12-06,5.14, -5.18, -10.98, 2.16, 1.82, 8, repro,
2006-12-07,5.43, -5.82, -6.69, 2.1, 1.75, 7.76, repro,
2006-12-08,4.71, -4.74, -8.44, 2.08, 1.73, 7.67, repro,
2006-12-09,6.32, -6.42, -5.14, 2.12, 1.77, 7.83, repro,
2006-12-10,6.37, -6.70, 5.95, 2.09, 1.75, 7.74, repro,
2006-12-11,4.59, -7.12, -4.16, 2.06, 1.7, 7.6, repro,
2006-12-12,5.18, -6.13, -11.34, 2.15, 1.78, 7.88, repro,
2006-12-13,6.41, -6.75, -17.50, 2.07, 1.71, 7.66, repro,
2006-12-14,5.85, -6.33, -8.10, 2.06, 1.72, 7.7, repro,
2006-12-15,6.36, -6.61, -14.72, 2.12, 1.8, 7.95, repro,
2006-12-16,8.16, -6.89, -7.95, 2.1, 1.72, 7.66, repro,
2006-12-17,5.22, -6.06, -8.30, 2.1, 1.81, 7.91, repro,
2006-12-18,7.57, -5.19, -13.14, 2.2, 1.9, 8.31, repro,
2006-12-19,5.88, -6.26, -10.80, 2.14, 1.86, 8.09, repro,
2006-12-20,7.05, -6.63, -12.62, 2.1, 1.8, 7.88, repro,
2006-12-21,6.71, -6.45, -7.96, 2.05, 1.81, 7.75, repro,
2006-12-22,7.30, -5.23, -16.17, 2.16, 1.89, 8.26, repro,
2006-12-23,7.07, -7.36, -5.45, 2.13, 1.81, 8.01, repro,
2006-12-24,5.40, -6.52, -11.70, 2.07, 1.7, 7.53, repro,
2006-12-25,4.69, -6.23, -13.20, 2.07, 1.75, 7.69, repro,
2006-12-26,6.96, -5.66, -12.06, 2.07, 1.78, 7.73, repro,
2006-12-27,7.20, -6.39, 2.76, 2.1, 1.8, 7.93, repro,
2006-12-28,2.13, -10.52, -5.92, 2.24, 1.94, 8.63, repro,
2006-12-29,9.50, -10.49, -30.04, 2.11, 1.77, 7.91, repro,
2006-12-30,6.54, -7.43, -12.99, 2.09, 1.77, 7.8, repro,
2006-12-31,6.30, -5.27, -5.59, 2.22, 1.91, 8.37, repro,
2007-01-01,8.03, -4.90, -22.17, 2.18, 1.85, 8.16, repro,
2007-01-02,6.29, -3.89, -6.61, 2.22, 2, 8.63, repro,
2007-01-03,7.86, -8.36, -2.38, 2.04, 1.72, 7.67, repro,
2007-01-04,5.61, -8.35, 2.89, 2.03, 1.72, 7.6, repro,
2007-01-05,7.62, -9.65, -17.00, 2.05, 1.71, 7.6, repro,
2007-01-06,8.09, -5.83, -11.96, 2.09, 1.78, 7.82, repro,
2007-01-07,9.29, -6.32, -22.05, 2.07, 1.69, 7.52, repro,
2007-01-08,8.51, -4.88, -20.89, 2.1, 1.75, 7.74, repro,
2007-01-09,7.91, -6.78, -19.67, 2.08, 1.71, 7.58, repro,
2007-01-10,6.62, -7.27, -7.45, 2.07, 1.68, 7.46, repro,
2007-01-11,5.79, -6.16, -7.96, 2.16, 1.7, 7.66, repro,
2007-01-12,4.36, -7.69, -6.85, 2.04, 1.65, 7.38, repro,
2007-01-13,6.42, -6.45, -19.28, 2.04, 1.68, 7.42, repro,
2007-01-14,7.29, -6.01, -21.50, 2.02, 1.62, 7.27, repro,
2007-01-15,7.92, -7.26, -22.27, 2.02, 1.64, 7.34, repro,
2007-01-16,7.61, -7.04, -15.80, 2.06, 1.64, 7.37, repro,
2007-01-17,7.85, -6.04, -13.73, 2.06, 1.69, 7.5, repro,
2007-01-18,9.16, -7.28, -12.98, 2.07, 1.72, 7.58, repro,
2007-01-19,9.62, -4.91, -23.81, 2.09, 1.66, 7.61, repro,
2007-01-20,7.98, -8.27, -11.15, 2.08, 1.67, 7.68, repro,
2007-01-21,7.90, -7.92, -7.12, 2.02, 1.65, 7.29, repro,
2007-01-22,8.98, -6.07, -17.21, 2.02, 1.65, 7.33, repro,
2007-01-23,7.42, -6.31, -16.87, 2.01, 1.63, 7.28, repro,
2007-01-24,4.71, -5.93, -16.60, 2.03, 1.64, 7.31, repro,
2007-01-25,5.76, -7.77, -20.28, 2.07, 1.69, 7.41, repro,
2007-01-26,7.97, -7.50, -11.40, 2, 1.64, 7.25, repro,
2007-01-27,6.54, -7.65, -8.90, 1.99, 1.63, 7.22, repro,
2007-01-28,7.37, -6.02, -12.42, 1.98, 1.63, 7.18, repro,
2007-01-29,7.34, -6.29, -20.14, 1.99, 1.62, 7.11, repro,
2007-01-30,6.95, -6.18, -18.94, 1.99, 1.63, 7.17, repro,
2007-01-31,6.82, -7.18, -8.92, 2.03, 1.64, 7.28, repro,
2007-02-01,6.46, -5.48, -7.09, 2.04, 1.65, 7.27, repro,
2007-02-02,7.13, -6.29, -11.99, 2.03, 1.65, 7.3, repro,
2007-02-03,6.18, -5.34, -15.76, 2.05, 1.64, 7.3, repro,
2007-02-04,7.48, -5.16, -13.04, 2, 1.62, 7.13, repro,
2007-02-05,6.79, -5.84, -18.03, 2.01, 1.63, 7.2, repro,
2007-02-06,8.42, -7.36, -18.35, 2.03, 1.64, 7.25, repro,
2007-02-07,8.12, -7.09, -11.21, 2.02, 1.65, 7.31, repro,
2007-02-08,6.73, -6.50, -19.23, 2.03, 1.68, 7.36, repro,
2007-02-09,6.79, -6.45, -20.30, 2.05, 1.71, 7.44, repro,
2007-02-10,7.29, -5.48, -8.53, 2.01, 1.65, 7.26, repro,
2007-02-11,8.80, -4.06, -9.73, 2.03, 1.67, 7.32, repro,
2007-02-12,7.27, -6.26, -18.58, 1.99, 1.64, 7.23, repro,
2007-02-13,7.03, -5.43, -20.14, 2, 1.64, 7.21, repro,
2007-02-14,9.47, -5.95, -24.30, 2.18, 1.74, 7.87, repro,
2007-02-15,8.36, -5.80, -18.36, 2.02, 1.63, 7.22, repro,
2007-02-16,6.90, -6.99, -19.05, 2.01, 1.64, 7.26, repro,
2007-02-17,9.19, -6.29, -14.72, 2.03, 1.67, 7.28, repro,
2007-02-18,5.96, -5.53, -9.57, 2.01, 1.65, 7.3, repro,
2007-02-19,7.46, -8.47, -3.58, 2.03, 1.65, 7.35, repro,
2007-02-20,7.96, -7.76, -6.21, 2.01, 1.64, 7.23, repro,
2007-02-21,9.34, -7.42, -16.79, 2.02, 1.66, 7.37, repro,
2007-02-22,9.18, -6.89, -7.28, 2.02, 1.66, 7.34, repro,
2007-02-23,8.21, -9.24, -15.82, 2.21, 1.79, 7.8, repro,
2007-02-24,8.42, -8.08, -16.65, 2.02, 1.66, 7.39, repro,
2007-02-25,7.21, -7.61, -5.40, 2.01, 1.64, 7.26, repro,
2007-02-26,6.95, -7.28, -6.85, 2.03, 1.64, 7.28, repro,
2007-02-27,6.16, -8.60, -10.07, 2, 1.64, 7.27, repro,
2007-02-28,6.25, -9.10, -19.36, 1.98, 1.64, 7.16, repro,
2007-03-01,6.57, -7.65, -11.78, 2.05, 1.71, 7.53, repro,
2007-03-02,8.73, -8.75, -15.73, 2.08, 1.72, 7.57, repro,
2007-03-03,10.27, -7.08, -27.30, 2.05, 1.68, 7.41, repro,
2007-03-04,8.10, -7.75, -14.46, 2.04, 1.67, 7.33, repro,
2007-03-05,8.47, -9.24, -15.13, 2.03, 1.68, 7.34, repro,
2007-03-06,7.05, -9.15, -17.97, 2.01, 1.68, 7.34, repro,
2007-03-07,10.02, -7.40, -7.35, 2.06, 1.69, 7.45, repro,
2007-03-08,9.03, -8.01, -17.23, 2.06, 1.68, 7.42, repro,
2007-03-09,7.39, -8.38, -9.34, 2.04, 1.67, 7.37, repro,
2007-03-10,8.14, -9.17, -11.69, 2.1, 1.72, 7.68, repro,
2007-03-11,8.21, -9.34, -15.89, 2.02, 1.67, 7.37, repro,
2007-03-12,9.93, -8.03, -18.64, 2.05, 1.68, 7.52, repro,
2007-03-13,9.90, -8.99, -15.67, 2.04, 1.65, 7.39, repro,
2007-03-14,8.59, -8.91, -17.51, 2.05, 1.63, 7.33, repro,
2007-03-15,8.40, -7.92, -22.90, 2.04, 1.64, 7.26, repro,
2007-03-16,8.38, -8.77, -16.15, 2.06, 1.68, 7.41, repro,
2007-03-17,8.49, -7.46, -11.63, 2.01, 1.63, 7.22, repro,
2007-03-18,7.71, -6.78, -11.99, 2.06, 1.64, 7.42, repro,
2007-03-19,8.49, -8.39, -14.60, 2.05, 1.64, 7.36, repro,
2007-03-20,8.76, -8.01, -5.14, 2.1, 1.67, 7.34, repro,
2007-03-21,6.13, -9.44, -0.73, 2.07, 1.64, 7.23, repro,
2007-03-22,9.41, -7.03, -6.52, 2.04, 1.67, 7.37, repro,
2007-03-23,9.99, -6.45, -20.62, 2.05, 1.64, 7.33, repro,
2007-03-24,10.06, -8.28, -8.41, 2.05, 1.64, 7.38, repro,
2007-03-25,6.03, -8.91, -17.42, 2.03, 1.63, 7.22, repro,
2007-03-26,9.04, -7.50, -13.34, 2.01, 1.61, 7.1, repro,
2007-03-27,6.10, -8.49, -17.33, 2.05, 1.65, 7.31, repro,
2007-03-28,7.84, -8.44, -10.48, 2.08, 1.65, 7.36, repro,
2007-03-29,10.94, -6.90, -22.33, 2.05, 1.64, 7.37, repro,
2007-03-30,8.36, -8.72, -23.91, 2.04, 1.64, 7.28, repro,
2007-03-31,8.27, -6.49, -22.40, 2.02, 1.61, 7.14, repro,
2007-04-01,8.32, -8.11, -13.70, 2, 1.62, 7.13, repro,
2007-04-02,7.16, -8.93, -10.10, 2.29, 2.04, 8.63, repro,
2007-04-03,9.08, -8.73, -9.85, 2.06, 1.68, 7.43, repro,
2007-04-04,8.76, -8.99, -24.47, 2.06, 1.66, 7.39, repro,
2007-04-05,8.34, -9.86, -17.93, 2.11, 1.73, 7.55, repro,
2007-04-06,8.39, -6.66, -15.48, 2.03, 1.66, 7.2, repro,
2007-04-07,9.03, -8.59, -10.53, 2.06, 1.67, 7.32, repro,
2007-04-08,8.42, -9.16, -4.33, 2.14, 1.69, 7.66, repro,
2007-04-09,10.85, -8.72, -12.85, 2.03, 1.63, 7.23, repro,
2007-04-10,9.39, -7.42, -14.17, 2.08, 1.68, 7.44, repro,
2007-04-11,9.09, -7.78, -4.25, 2.04, 1.64, 7.26, repro,
2007-04-12,7.08, -8.87, -3.11, 2.03, 1.63, 7.2, repro,
2007-04-13,9.55, -8.27, -15.67, 2.01, 1.62, 7.15, repro,
2007-04-14,8.89, -7.87, -9.55, 2.07, 1.65, 7.37, repro,
2007-04-15,6.22, -8.65, -15.23, 2.06, 1.65, 7.37, repro,
2007-04-16,8.49, -7.96, -13.23, 2.04, 1.65, 7.36, repro,
2007-04-17,9.54, -10.59, -17.22, 2.07, 1.67, 7.41, repro,
2007-04-18,6.04, -7.80, -9.72, 2.02, 1.64, 7.23, repro,
2007-04-19,9.10, -9.13, -11.99, 2.05, 1.64, 7.32, repro,
2007-04-20,9.34, -9.03, -19.51, 2.05, 1.65, 7.35, repro,
2007-04-21,9.20, -9.54, -12.54, 2.04, 1.64, 7.27, repro,
2007-04-22,9.32, -8.91, -5.20, 2.03, 1.63, 7.24, repro,
2007-04-23,9.73, -9.00, -13.41, 2.08, 1.65, 7.35, repro,
2007-04-24,9.70, -8.76, -17.95, 2.08, 1.66, 7.39, repro,
2007-04-25,9.60, -7.39, -21.08, 2.1, 1.67, 7.43, repro,
2007-04-26,11.08, -7.73, -18.46, 2.09, 1.68, 7.5, repro,
2007-04-27,10.79, -8.76, -10.99, 2.02, 1.62, 7.2, repro,
2007-04-28,9.47, -8.35, -14.05, 2.05, 1.63, 7.28, repro,
2007-04-29,9.42, -9.59, -17.37, 2.06, 1.64, 7.39, repro,
2007-04-30,9.21, -8.88, -17.57, 2.07, 1.67, 7.35, repro,
2007-05-01,9.04, -8.90, -17.24, 2.07, 1.65, 7.42, repro,
2007-05-02,8.97, -9.97, -20.50, 2.14, 1.65, 7.52, repro,
2007-05-03,10.61, -9.09, -10.25, 2.12, 1.65, 7.51, repro,
2007-05-04,8.77, -8.61, -14.66, 2.06, 1.65, 7.38, repro,
2007-05-05,11.07, -8.43, -10.74, 2.05, 1.64, 7.38, repro,
2007-05-06,7.49, -8.91, -12.43, 2.06, 1.64, 7.38, repro,
2007-05-07,9.18, -9.02, -6.98, 2.07, 1.63, 7.33, repro,
2007-05-08,10.23, -7.77, -10.57, 2.07, 1.63, 7.31, repro,
2007-05-09,10.15, -9.76, -16.14, 2.06, 1.64, 7.38, repro,
2007-05-10,9.33, -9.01, -21.12, 2.15, 1.69, 7.72, repro,
2007-05-11,9.24, -8.39, -15.32, 2.16, 1.69, 7.77, repro,
2007-05-12,8.95, -8.03, -13.44, 2.18, 1.7, 7.75, repro,
2007-05-13,11.26, -8.16, -15.12, 2.12, 1.68, 7.51, repro,
2007-05-14,10.22, -8.15, -17.30, 2.1, 1.66, 7.45, repro,
2007-05-15,9.60, -9.64, -9.91, 2.04, 1.63, 7.29, repro,
2007-05-16,8.87, -8.96, -15.35, 2.05, 1.62, 7.31, repro,
2007-05-17,9.35, -8.58, -13.63, 2.1, 1.66, 7.49, repro,
2007-05-18,8.60, -8.83, -16.07, 2.15, 1.71, 7.68, repro,
2007-05-19,10.23, -9.73, -11.35, 2.14, 1.71, 7.62, repro,
2007-05-20,10.51, -10.66, -13.82, 2.15, 1.69, 7.63, repro,
2007-05-21,6.06, -8.79, -2.58, 2.11, 1.68, 7.57, repro,
2007-05-22,6.03, -8.87, -3.08, 2.13, 1.65, 7.46, repro,
2007-05-23,7.61, -8.80, -5.79, 2.11, 1.67, 7.49, repro,
2007-05-24,9.39, -9.01, -9.10, 2.15, 1.7, 7.56, repro,
2007-05-25,8.93, -8.53, -13.92, 2.07, 1.63, 7.3, repro,
2007-05-26,9.12, -9.29, -16.65, 2.05, 1.62, 7.24, repro,
2007-05-27,7.58, -8.84, -12.56, 2.08, 1.63, 7.35, repro,
2007-05-28,11.07, -8.13, -15.65, 2.07, 1.62, 7.26, repro,
2007-05-29,11.92, -9.26, -12.37, 2.09, 1.64, 7.34, repro,
2007-05-30,10.93, -9.06, -9.80, 2.14, 1.66, 7.44, repro,
2007-05-31,9.83, -8.39, -16.92, 2.11, 1.67, 7.41, repro,
2007-06-01,8.56, -8.00, -9.97, 2.08, 1.63, 7.26, repro,
2007-06-02,11.74, -9.41, -16.14, 2.06, 1.63, 7.31, repro,
2007-06-03,9.62, -9.02, -13.70, 2.06, 1.62, 7.27, repro,
2007-06-04,7.95, -8.01, -7.70, 2.08, 1.65, 7.31, repro,
2007-06-05,10.46, -8.27, -11.03, 2.14, 1.67, 7.5, repro,
2007-06-06,9.73, -9.89, -9.58, 2.06, 1.64, 7.31, repro,
2007-06-07,10.44, -9.75, -7.60, 2.07, 1.64, 7.36, repro,
2007-06-08,9.44, -10.88, -10.34, 2.07, 1.65, 7.34, repro,
2007-06-09,9.09, -8.67, -9.77, 2.07, 1.64, 7.34, repro,
2007-06-10,11.52, -11.31, -12.85, 2.11, 1.67, 7.48, repro,
2007-06-11,10.91, -9.49, -9.80, 2.08, 1.7, 7.47, repro,
2007-06-12,11.36, -9.89, -12.83, 2.08, 1.68, 7.41, repro,
2007-06-13,10.66, -8.47, -20.69, 2.07, 1.67, 7.43, repro,
2007-06-14,9.98, -7.84, -24.00, 2.08, 1.63, 7.31, repro,
2007-06-15,13.05, -8.66, -13.27, 2.08, 1.65, 7.41, repro,
2007-06-16,9.13, -10.15, -4.92, 2.08, 1.65, 7.37, repro,
2007-06-17,12.94, -7.42, -18.62, 2.06, 1.63, 7.29, repro,
2007-06-18,12.04, -7.36, -4.36, 2.06, 1.65, 7.31, repro,
2007-06-19,9.89, -8.31, -5.71, 2.05, 1.64, 7.31, repro,
2007-06-20,9.03, -8.24, -8.24, 2.08, 1.65, 7.41, repro,
2007-06-21,9.13, -9.08, -8.51, 2.06, 1.65, 7.31, repro,
2007-06-22,9.96, -10.19, -7.19, 2.08, 1.65, 7.39, repro,
2007-06-23,9.53, -8.62, -6.81, 2.07, 1.64, 7.29, repro,
2007-06-24,10.13, -7.68, -11.62, 2.08, 1.69, 7.53, repro,
2007-06-25,10.99, -6.76, -14.99, 2.07, 1.64, 7.37, repro,
2007-06-26,10.88, -9.67, -14.20, 2.08, 1.65, 7.4, repro,
2007-06-27,10.95, -7.83, -6.62, 2.07, 1.64, 7.33, repro,
2007-06-28,9.94, -7.35, -8.15, 2.08, 1.64, 7.34, repro,
2007-06-29,10.62, -7.65, -14.55, 2.08, 1.66, 7.44, repro,
2007-06-30,9.58, -8.16, -9.46, 2.08, 1.65, 7.42, repro,
2007-07-01,9.41, -9.13, -2.97, 2.1, 1.71, 7.53, repro,
2007-07-02,10.54, -8.09, -8.51, 2.08, 1.65, 7.44, repro,
2007-07-03,11.58, -8.95, -8.40, 2.08, 1.64, 7.35, repro,
2007-07-04,12.67, -7.91, -12.09, 2.09, 1.65, 7.4, repro,
2007-07-05,8.77, -9.66, -12.16, 2.09, 1.66, 7.45, repro,
2007-07-06,11.16, -7.12, -2.26, 2.09, 1.69, 7.53, repro,
2007-07-07,10.98, -8.37, -2.11, 2.06, 1.65, 7.4, repro,
2007-07-08,10.70, -7.63, -6.72, 2.07, 1.65, 7.33, repro,
2007-07-09,10.28, -6.87, -6.96, 2.09, 1.65, 7.38, repro,
2007-07-10,9.73, -7.24, -6.63, 2.12, 1.7, 7.56, repro,
2007-07-11,9.45, -8.19, -4.54, 2.07, 1.65, 7.38, repro,
2007-07-12,9.82, -8.44, -3.15, 2.06, 1.65, 7.35, repro,
2007-07-13,10.10, -7.85, -0.74, 2.1, 1.72, 7.57, repro,
2007-07-14,9.81, -8.17, -2.52, 2.1, 1.68, 7.44, repro,
2007-07-15,10.18, -8.81, -2.01, 2.08, 1.65, 7.38, repro,
2007-07-16,8.20, -9.37, 0.97, 2.07, 1.65, 7.34, repro,
2007-07-17,9.72, -8.77, 6.19, 2.07, 1.65, 7.35, repro,
2007-07-18,10.20, -8.61, 8.87, 2.14, 1.74, 7.6, repro,
2007-07-19,9.02, -6.28, 8.83, 2.16, 1.73, 7.67, repro,
2007-07-20,9.86, -7.47, -4.24, 2.07, 1.64, 7.33, repro,
2007-07-21,10.67, -9.96, 1.72, 2.08, 1.66, 7.43, repro,
2007-07-22,10.14, -7.91, -7.44, 2.09, 1.66, 7.44, repro,
2007-07-23,10.12, -8.25, 2.80, 2.11, 1.66, 7.49, repro,
2007-07-24,11.30, -8.75, 4.92, 2.1, 1.67, 7.52, repro,
2007-07-25,10.34, -9.61, 2.69, 2.14, 1.74, 7.75, repro,
2007-07-26,9.17, -9.33, -1.41, 2.09, 1.65, 7.38, repro,
2007-07-27,10.94, -8.81, -0.23, 2.08, 1.66, 7.42, repro,
2007-07-28,6.80, -10.02, -0.12, 2.11, 1.67, 7.45, repro,
2007-07-29,8.30, -10.07, 1.30, 2.11, 1.71, 7.59, repro,
2007-07-30,8.55, -10.58, 9.63, 2.07, 1.64, 7.31, repro,
2007-07-31,8.86, -10.13, 0.17, 2.06, 1.63, 7.3, repro,
2007-08-01,9.82, -10.21, 6.61, 2.07, 1.64, 7.36, repro,
2007-08-02,8.76, -11.10, 2.60, 2.08, 1.64, 7.37, repro,
2007-08-03,8.22, -9.57, 3.79, 2.09, 1.64, 7.32, repro,
2007-08-04,10.79, -9.64, 3.38, 2.1, 1.64, 7.38, repro,
2007-08-05,9.14, -9.93, 11.44, 2.08, 1.63, 7.36, repro,
2007-08-06,10.83, -10.79, 14.97, 2.09, 1.68, 7.48, repro,
2007-08-07,10.29, -10.53, 1.97, 2.11, 1.66, 7.46, repro,
2007-08-08,9.32, -10.49, 2.44, 2.07, 1.64, 7.33, repro,
2007-08-09,9.97, -12.74, 4.88, 2.06, 1.63, 7.27, repro,
2007-08-10,9.32, -10.20, 4.38, 2.06, 1.63, 7.25, repro,
2007-08-11,10.26, -11.14, 9.19, 2.05, 1.6, 7.17, repro,
2007-08-12,9.63, -11.30, 4.38, 2.07, 1.62, 7.32, repro,
2007-08-13,9.14, -10.58, 0.64, 2.04, 1.62, 7.26, repro,
2007-08-14,10.22, -10.88, -1.53, 2.2, 1.76, 7.78, repro,
2007-08-15,8.94, -11.05, 1.09, 2.19, 1.75, 7.7, repro,
2007-08-16,10.22, -11.35, 3.88, 2.16, 1.7, 7.57, repro,
2007-08-17,9.71, -12.21, 6.22, 2.15, 1.69, 7.52, repro,
2007-08-18,10.03, -9.75, -1.13, 2.18, 1.73, 7.85, repro,
2007-08-19,9.88, -9.27, 1.80, 2.2, 1.73, 7.9, repro,
2007-08-20,10.06, -9.47, 6.25, 2.2, 1.74, 7.93, repro,
2007-08-21,8.31, -11.69, 9.20, 2.14, 1.67, 7.48, repro,
2007-08-22,10.11, -11.02, 3.88, 2.17, 1.68, 7.56, repro,
2007-08-23,12.03, -12.27, 6.01, 2.13, 1.68, 7.54, repro,
2007-08-24,8.66, -10.81, 5.55, 2.21, 1.75, 7.79, repro,
2007-08-25,10.49, -10.39, 3.47, 2.15, 1.73, 7.7, repro,
2007-08-26,8.91, -11.38, 18.10, 2.2, 1.76, 7.82, repro,
2007-08-27,8.46, -10.50, 11.90, 2.19, 1.74, 7.78, repro,
2007-08-28,9.96, -12.30, 13.46, 2.17, 1.72, 7.7, repro,
2007-08-29,9.56, -10.76, 2.85, 2.16, 1.71, 7.69, repro,
2007-08-30,10.68, -11.25, 0.82, 2.19, 1.73, 7.81, repro,
2007-08-31,10.96, -11.47, 0.84, 2.18, 1.74, 7.81, repro,
2007-09-01,7.58, -11.49, 10.10, 2.56, 1.96, 8.95, repro,
2007-09-02,9.78, -11.54, 8.53, 2.17, 1.71, 7.65, repro,
2007-09-03,9.02, -12.16, 6.58, 2.13, 1.69, 7.52, repro,
2007-09-04,10.60, -13.87, 9.92, 2.2, 1.79, 7.82, repro,
2007-09-05,8.91, -11.09, 16.55, 2.19, 1.71, 7.77, repro,
2007-09-06,10.26, -10.80, 9.60, 2.16, 1.71, 7.69, repro,
2007-09-07,9.35, -12.91, 10.95, 2.16, 1.71, 7.66, repro,
2007-09-08,9.20, -11.86, 1.01, 2.25, 1.8, 8.07, repro,
2007-09-09,8.17, -11.33, 7.48, 2.24, 1.77, 7.99, repro,
2007-09-10,9.44, -11.91, 7.26, 2.17, 1.72, 7.72, repro,
2007-09-11,8.42, -10.99, 13.09, 2.17, 1.71, 7.71, repro,
2007-09-12,11.45, -12.60, 9.26, 2.2, 1.72, 7.72, repro,
2007-09-13,8.73, -10.41, -2.88, 2.49, 2.22, 9.35, repro,
2007-09-14,8.78, -11.61, 5.06, 2.19, 1.72, 7.73, repro,
2007-09-15,11.32, -11.73, 10.86, 2.24, 1.74, 8, repro,
2007-09-16,10.80, -11.92, 8.54, 2.17, 1.71, 7.64, repro,
2007-09-17,9.65, -11.86, 5.51, 2.21, 1.74, 7.86, repro,
2007-09-18,11.65, -12.39, 9.81, 2.11, 1.7, 7.48, repro,
2007-09-19,7.65, -12.78, 12.43, 2.09, 1.64, 7.38, repro,
2007-09-20,8.40, -10.89, 8.24, 2.14, 1.68, 7.57, repro,
2007-09-21,10.60, -11.54, 11.18, 2.16, 1.69, 7.64, repro,
2007-09-22,8.59, -11.30, 18.07, 2.12, 1.64, 7.43, repro,
